output_frame,source_rgb_frame,mapping_kind,derived_color_device_timestamp_us,cmm_fractional_frame_counter,lower_camera_timecode_id,upper_camera_timecode_id,nearest_anchor_alignment_error_ms,camera_glove_valid
2107,2107,timestamp_inferred,1788012841197921.500,282953.175254,1037,1038,0.987649,1
2108,2108,camera_timecode_anchor,1788012841231355.000,282957.231990,1038,1038,1.933252,1
2109,2109,timestamp_inferred,1788012841264785.500,282961.247335,1038,1039,1.933252,1
2110,2110,camera_timecode_anchor,1788012841298216.000,282965.262679,1039,1039,2.188995,1
2111,2111,timestamp_inferred,1788012841331648.500,282969.330750,1039,1040,2.188995,1
2112,2112,camera_timecode_anchor,1788012841365081.000,282973.398820,1040,1040,3.323501,1
2113,2113,timestamp_inferred,1788012841398511.500,282977.461384,1040,1041,3.323501,1
2114,2114,camera_timecode_anchor,1788012841431942.000,282981.523948,1041,1041,4.366230,1
2115,2115,timestamp_inferred,1788012841465374.500,282985.385709,1041,1042,4.366230,1
2116,2116,camera_timecode_anchor,1788012841498807.000,282989.247470,1042,1042,2.062247,1
2117,2117,camera_timecode_anchor,1788012841532237.000,282997.306363,1043,1043,2.553024,0
2118,2118,timestamp_inferred,1788012841565668.000,283001.363115,1043,1044,2.553024,0
2119,2119,camera_timecode_anchor,1788012841599099.000,283005.419866,1044,1044,3.498885,1
2120,2120,timestamp_inferred,1788012841632530.750,283008.139739,1044,1045,3.498885,1
2121,2121,timestamp_inferred,1788012841665962.250,283010.859612,1044,1045,-3.504296,1
2122,2122,camera_timecode_anchor,1788012841699394.000,283013.579484,1045,1045,-3.504296,1
2123,2123,timestamp_inferred,1788012841732822.500,283017.593691,1045,1046,-3.504296,1
2124,2124,camera_timecode_anchor,1788012841766251.000,283021.607898,1046,1046,-3.267514,0
2125,2125,timestamp_inferred,1788012841799681.000,283025.665179,1046,1047,-3.267514,0
2126,2126,camera_timecode_anchor,1788012841833111.000,283029.722459,1047,1047,-2.312844,1
2127,2127,timestamp_inferred,1788012841866541.500,283033.841692,1047,1048,-2.312844,1
2128,2128,camera_timecode_anchor,1788012841899972.000,283037.960925,1048,1048,-0.325621,1
2129,2129,timestamp_inferred,1788012841933396.500,283041.975244,1048,1049,-0.325621,1
2130,2130,camera_timecode_anchor,1788012841966821.000,283045.989563,1049,1049,-0.086974,1
2131,2131,timestamp_inferred,1788012842000251.500,283049.844120,1049,1050,-0.086974,1
2132,2132,camera_timecode_anchor,1788012842033682.000,283053.698677,1050,1050,-2.511021,1
2133,2133,timestamp_inferred,1788012842067111.500,283057.741323,1050,1051,-2.511021,1
2134,2134,camera_timecode_anchor,1788012842100541.000,283061.783969,1051,1051,-1.800261,1
2135,2135,timestamp_inferred,1788012842133967.000,283065.705352,1051,1052,-1.800261,1
2136,2136,camera_timecode_anchor,1788012842167393.000,283069.626735,1052,1052,-3.110539,1
2137,2137,timestamp_inferred,1788012842200822.500,283073.676404,1052,1053,-3.110539,1
2138,2138,camera_timecode_anchor,1788012842234252.000,283077.726072,1053,1053,-2.282734,0
2139,2139,timestamp_inferred,1788012842267678.000,283081.787651,1053,1054,-2.282734,0
2140,2140,camera_timecode_anchor,1788012842301104.000,283085.849231,1054,1054,-1.256412,1
2141,2141,timestamp_inferred,1788012842334533.500,283089.858711,1054,1055,-1.256412,1
2142,2142,camera_timecode_anchor,1788012842367963.000,283093.868191,1055,1055,-1.098408,1
2143,2143,timestamp_inferred,1788012842401388.500,283098.231962,1055,1056,-1.098408,1
2144,2144,camera_timecode_anchor,1788012842434814.000,283102.595734,1056,1056,-3.368884,1
2145,2145,timestamp_inferred,1788012842468244.000,283106.443187,1056,1057,-3.368884,1
2146,2146,camera_timecode_anchor,1788012842501674.000,283110.290641,1057,1057,2.422007,1
2147,2147,timestamp_inferred,1788012842535099.500,283114.253852,1057,1058,2.422007,1
2148,2148,camera_timecode_anchor,1788012842568525.000,283118.217064,1058,1058,1.808864,0
2149,2149,timestamp_inferred,1788012842601955.500,283122.305645,1058,1059,1.808864,0
2150,2150,camera_timecode_anchor,1788012842635386.000,283126.394226,1059,1059,3.285217,1
2151,2151,timestamp_inferred,1788012842668816.000,283130.509901,1059,1060,3.285217,1
2152,2152,camera_timecode_anchor,1788012842702246.000,283134.625576,1060,1060,-3.120204,0
2153,2153,timestamp_inferred,1788012842735674.500,283138.625191,1060,1061,-3.120204,0
2154,2154,camera_timecode_anchor,1788012842769103.000,283142.624806,1061,1061,-3.126616,0
2155,2155,timestamp_inferred,1788012842802529.500,283146.602743,1061,1062,-3.126616,0
2156,2156,camera_timecode_anchor,1788012842835956.000,283150.580681,1062,1062,-3.494328,1
2157,2157,timestamp_inferred,1788012842869385.500,283154.642584,1062,1063,-3.494328,1
2158,2158,camera_timecode_anchor,1788012842902815.000,283158.704488,1063,1063,-2.462598,0
2159,2159,timestamp_inferred,1788012842936244.500,283162.709681,1063,1064,-2.462598,0
2160,2160,camera_timecode_anchor,1788012842969674.000,283166.714873,1064,1064,-2.376055,1
2161,2161,timestamp_inferred,1788012843003108.000,283170.748795,1064,1065,-2.376055,1
2162,2162,camera_timecode_anchor,1788012843036542.000,283174.782717,1065,1065,-1.810692,1
2163,2163,timestamp_inferred,1788012843069972.000,283178.818516,1065,1066,-1.810692,1
2164,2164,camera_timecode_anchor,1788012843103402.000,283182.854316,1066,1066,-1.214037,0
2165,2165,timestamp_inferred,1788012843136829.500,283186.907246,1066,1067,-1.214037,0
2166,2166,camera_timecode_anchor,1788012843170257.000,283190.960177,1067,1067,-0.331857,1
2167,2167,timestamp_inferred,1788012843203688.500,283194.962911,1067,1068,-0.331857,1
2168,2168,camera_timecode_anchor,1788012843237120.000,283198.965646,1068,1068,-0.286286,1
2169,2169,timestamp_inferred,1788012843270549.500,283203.048865,1068,1069,-0.286286,1
2170,2170,camera_timecode_anchor,1788012843303979.000,283207.132084,1069,1069,1.100704,1
2171,2171,timestamp_inferred,1788012843337408.000,283211.135776,1069,1070,1.100704,1
2172,2172,camera_timecode_anchor,1788012843370837.000,283215.139468,1070,1070,1.162233,1
2173,2173,timestamp_inferred,1788012843404266.500,283219.178292,1070,1071,1.162233,1
2174,2174,camera_timecode_anchor,1788012843437696.000,283223.217116,1071,1071,1.809304,0
2175,2175,timestamp_inferred,1788012843471127.000,283227.271227,1071,1072,1.809304,0
2176,2176,camera_timecode_anchor,1788012843504558.000,283231.325337,1072,1072,2.711145,1
2177,2177,timestamp_inferred,1788012843537986.500,283235.327478,1072,1073,2.711145,1
2178,2178,camera_timecode_anchor,1788012843571415.000,283239.329619,1073,1073,2.746829,1
2179,2179,timestamp_inferred,1788012843604845.500,283243.257908,1073,1074,2.746829,1
2180,2180,camera_timecode_anchor,1788012843638276.000,283247.186196,1074,1074,1.551630,1
2181,2181,timestamp_inferred,1788012843671706.000,283251.033423,1074,1075,1.551630,1
2182,2182,camera_timecode_anchor,1788012843705136.000,283254.880651,1075,1075,-0.994573,1
2183,2183,camera_timecode_anchor,1788012843738562.000,283263.002174,1076,1076,0.018117,1
2184,2184,timestamp_inferred,1788012843771991.000,283265.658303,1076,1077,0.018117,1
2185,2185,timestamp_inferred,1788012843805420.000,283268.314432,1076,1077,-0.245326,1
2186,2186,camera_timecode_anchor,1788012843838849.000,283270.970561,1077,1077,-0.245326,1
2187,2187,timestamp_inferred,1788012843872281.000,283274.970704,1077,1078,-0.245326,1
2188,2188,camera_timecode_anchor,1788012843905713.000,283278.970848,1078,1078,-0.242936,1
2189,2189,timestamp_inferred,1788012843939141.000,283283.058774,1078,1079,-0.242936,1
2190,2190,camera_timecode_anchor,1788012843972569.000,283287.146701,1079,1079,1.222508,0
2191,2191,timestamp_inferred,1788012844006000.000,283291.160579,1079,1080,1.222508,0
2192,2192,camera_timecode_anchor,1788012844039431.000,283295.174458,1080,1080,1.453814,1
2193,2193,timestamp_inferred,1788012844072864.000,283299.197870,1080,1081,1.453814,1
2194,2194,camera_timecode_anchor,1788012844106297.000,283303.221282,1081,1081,1.844019,1
2195,2195,timestamp_inferred,1788012844139730.000,283307.287694,1081,1082,1.844019,1
2196,2196,camera_timecode_anchor,1788012844173163.000,283311.354105,1082,1082,2.950873,0
2197,2197,timestamp_inferred,1788012844206588.000,283315.266409,1082,1083,2.950873,0
2198,2198,camera_timecode_anchor,1788012844240013.000,283319.178713,1083,1083,1.489277,1
2199,2199,timestamp_inferred,1788012844273447.500,283322.902286,1083,1084,1.489277,1
2200,2200,camera_timecode_anchor,1788012844306882.000,283326.625860,1084,1084,-3.117837,1
2201,2201,timestamp_inferred,1788012844340311.000,283330.630580,1084,1085,-3.117837,1
2202,2202,camera_timecode_anchor,1788012844373740.000,283334.635300,1085,1085,-3.039166,1
2203,2203,timestamp_inferred,1788012844407174.000,283338.687949,1085,1086,-3.039166,1
2204,2204,camera_timecode_anchor,1788012844440608.000,283342.740599,1086,1086,-2.161679,1
2205,2205,timestamp_inferred,1788012844474038.000,283346.752972,1086,1087,-2.161679,1
2206,2206,camera_timecode_anchor,1788012844507468.000,283350.765346,1087,1087,-1.955449,1
2207,2207,timestamp_inferred,1788012844540900.000,283354.800470,1087,1088,-1.955449,1
2208,2208,camera_timecode_anchor,1788012844574332.000,283358.835595,1088,1088,-1.370045,0
2209,2209,timestamp_inferred,1788012844607766.000,283362.909133,1088,1089,-1.370045,0
2210,2210,camera_timecode_anchor,1788012844641200.000,283366.982672,1089,1089,-0.144403,1
2211,2211,timestamp_inferred,1788012844674630.000,283371.012042,1089,1090,-0.144403,1
2212,2212,camera_timecode_anchor,1788012844708060.000,283375.041411,1090,1090,0.345095,1
2213,2213,timestamp_inferred,1788012844741492.500,283378.957676,1090,1091,0.345095,1
2214,2214,camera_timecode_anchor,1788012844774925.000,283382.873940,1091,1091,-1.050502,1
2215,2215,timestamp_inferred,1788012844808358.500,283386.629265,1091,1092,-1.050502,1
2216,2216,camera_timecode_anchor,1788012844841792.000,283390.384590,1092,1092,3.204916,1
2217,2217,camera_timecode_anchor,1788012844875222.000,283398.554396,1093,1093,-3.713367,1
2218,2218,timestamp_inferred,1788012844908654.250,283401.269174,1093,1094,-3.713367,1
2219,2219,timestamp_inferred,1788012844942086.750,283403.983952,1093,1094,-2.510588,1
2220,2220,camera_timecode_anchor,1788012844975519.000,283406.698729,1094,1094,-2.510588,1
2221,2221,timestamp_inferred,1788012845008952.500,283410.685231,1094,1095,-2.510588,1
2222,2222,camera_timecode_anchor,1788012845042386.000,283414.671734,1095,1095,-2.735554,1
2223,2223,timestamp_inferred,1788012845075815.000,283418.737010,1095,1096,-2.735554,1
2224,2224,camera_timecode_anchor,1788012845109244.000,283422.802287,1096,1096,-1.647611,1
2225,2225,timestamp_inferred,1788012845142677.500,283426.811710,1096,1097,-1.647611,1
2226,2226,camera_timecode_anchor,1788012845176111.000,283430.821134,1097,1097,-1.490554,1
2227,2227,timestamp_inferred,1788012845209541.000,283434.911628,1097,1098,-1.490554,1
2228,2228,camera_timecode_anchor,1788012845242971.000,283439.002123,1098,1098,0.017693,1
2229,2229,timestamp_inferred,1788012845276400.000,283442.997806,1098,1099,0.017693,1
2230,2230,camera_timecode_anchor,1788012845309829.000,283446.993488,1099,1099,-0.054264,1
2231,2231,timestamp_inferred,1788012845343262.500,283450.805765,1099,1100,-0.054264,1
2232,2232,camera_timecode_anchor,1788012845376696.000,283454.618042,1100,1100,-3.182987,1
2233,2233,timestamp_inferred,1788012845410129.500,283458.666606,1100,1101,-3.182987,1
2234,2234,camera_timecode_anchor,1788012845443563.000,283462.715171,1101,1101,-2.373578,1
2235,2235,camera_timecode_anchor,1788012845476992.000,283470.820794,1102,1102,-1.493382,0
2236,2236,timestamp_inferred,1788012845510424.000,283473.485386,1102,1103,-1.493382,0
2237,2237,timestamp_inferred,1788012845543856.000,283476.149978,1102,1103,-1.545248,1
2238,2238,camera_timecode_anchor,1788012845577288.000,283478.814570,1103,1103,-1.545248,1
2239,2239,timestamp_inferred,1788012845610718.500,283482.821212,1103,1104,-1.545248,1
2240,2240,camera_timecode_anchor,1788012845644149.000,283486.827853,1104,1104,-1.434557,1
2241,2241,camera_timecode_anchor,1788012845677577.000,283494.949858,1105,1105,-0.417848,1
2242,2242,timestamp_inferred,1788012845711007.000,283497.624465,1105,1106,-0.417848,1
2243,2243,timestamp_inferred,1788012845744437.000,283500.299072,1105,1106,-0.219348,1
2244,2244,camera_timecode_anchor,1788012845777867.000,283502.973678,1106,1106,-0.219348,1
2245,2245,timestamp_inferred,1788012845811299.500,283506.953262,1106,1107,-0.219348,1
2246,2246,camera_timecode_anchor,1788012845844732.000,283510.932846,1107,1107,-0.559620,1
2247,2247,timestamp_inferred,1788012845878161.500,283515.038716,1107,1108,-0.559620,1
2248,2248,camera_timecode_anchor,1788012845911591.000,283519.144586,1108,1108,1.204881,0
2249,2249,timestamp_inferred,1788012845945021.000,283523.154869,1108,1109,1.204881,0
2250,2250,camera_timecode_anchor,1788012845978451.000,283527.165153,1109,1109,1.376273,1
2251,2251,timestamp_inferred,1788012846011885.000,283531.147251,1109,1110,1.376273,1
2252,2252,camera_timecode_anchor,1788012846045319.000,283535.129348,1110,1110,1.077903,1
2253,2253,timestamp_inferred,1788012846078752.500,283539.191499,1110,1111,1.077903,1
2254,2254,camera_timecode_anchor,1788012846112186.000,283543.253649,1111,1111,2.113739,1
2255,2255,timestamp_inferred,1788012846145618.000,283547.262644,1111,1112,2.113739,1
2256,2256,camera_timecode_anchor,1788012846179050.000,283551.271638,1112,1112,2.263653,1
2257,2257,timestamp_inferred,1788012846212481.000,283555.357345,1112,1113,2.263653,1
2258,2258,camera_timecode_anchor,1788012846245912.000,283559.443051,1113,1113,3.692089,0
2259,2259,timestamp_inferred,1788012846279338.500,283563.381352,1113,1114,3.692089,0
2260,2260,camera_timecode_anchor,1788012846312765.000,283567.319653,1114,1114,2.663774,1
2261,2261,timestamp_inferred,1788012846346190.000,283571.467293,1114,1115,2.663774,1
2262,2262,camera_timecode_anchor,1788012846379615.000,283575.614933,1115,1115,-3.208894,1
2263,2263,timestamp_inferred,1788012846413044.000,283579.615245,1115,1116,-3.208894,1
2264,2264,camera_timecode_anchor,1788012846446473.000,283583.615558,1116,1116,-3.203686,0
2265,2265,timestamp_inferred,1788012846479903.000,283587.507580,1116,1117,-3.203686,0
2266,2266,camera_timecode_anchor,1788012846513333.000,283591.399602,1117,1117,3.330013,1
2267,2267,timestamp_inferred,1788012846546758.500,283595.370607,1117,1118,3.330013,1
2268,2268,camera_timecode_anchor,1788012846580184.000,283599.341613,1118,1118,2.846772,1
2269,2269,camera_timecode_anchor,1788012846613616.000,283607.325560,1119,1119,2.712998,0
2270,2270,timestamp_inferred,1788012846647042.750,283610.130082,1119,1120,2.712998,0
2271,2271,timestamp_inferred,1788012846680469.250,283612.934604,1119,1120,-2.173952,1
2272,2272,camera_timecode_anchor,1788012846713896.000,283615.739126,1120,1120,-2.173952,1
2273,2273,timestamp_inferred,1788012846747321.500,283619.749086,1120,1121,-2.173952,1
2274,2274,camera_timecode_anchor,1788012846780747.000,283623.759045,1121,1121,-2.007955,1
2275,2275,timestamp_inferred,1788012846814170.500,283627.768600,1121,1122,-2.007955,1
2276,2276,camera_timecode_anchor,1788012846847594.000,283631.778155,1122,1122,-1.848705,1
2277,2277,timestamp_inferred,1788012846881019.500,283635.777413,1122,1123,-1.848705,1
2278,2278,camera_timecode_anchor,1788012846914445.000,283639.776670,1123,1123,-1.861081,1
2279,2279,timestamp_inferred,1788012846947870.500,283643.863044,1123,1124,-1.861081,1
2280,2280,camera_timecode_anchor,1788012846981296.000,283647.949417,1124,1124,-0.421522,1
2281,2281,timestamp_inferred,1788012847014723.000,283651.948678,1124,1125,-0.421522,1
2282,2282,camera_timecode_anchor,1788012847048150.000,283655.947939,1125,1125,-0.433843,1
2283,2283,timestamp_inferred,1788012847081575.500,283660.008143,1125,1126,-0.433843,1
2284,2284,camera_timecode_anchor,1788012847115001.000,283664.068348,1126,1126,0.569563,1
2285,2285,timestamp_inferred,1788012847148426.000,283667.903990,1126,1127,0.569563,1
2286,2286,camera_timecode_anchor,1788012847181851.000,283671.739633,1127,1127,-2.169722,1
2287,2287,timestamp_inferred,1788012847215278.000,283675.710666,1127,1128,-2.169722,1
2288,2288,camera_timecode_anchor,1788012847248705.000,283679.681700,1128,1128,-2.652504,1
2289,2289,timestamp_inferred,1788012847282131.500,283683.718424,1128,1129,-2.652504,1
2290,2290,camera_timecode_anchor,1788012847315558.000,283687.755149,1129,1129,-2.040424,0
2291,2291,timestamp_inferred,1788012847348982.000,283691.808644,1129,1130,-2.040424,0
2292,2292,camera_timecode_anchor,1788012847382406.000,283695.862140,1130,1130,-1.148837,1
2293,2293,timestamp_inferred,1788012847415832.000,283699.882440,1130,1131,-1.148837,1
2294,2294,camera_timecode_anchor,1788012847449258.000,283703.902741,1131,1131,-0.810493,1
2295,2295,timestamp_inferred,1788012847482684.500,283707.946512,1131,1132,-0.810493,1
2296,2296,camera_timecode_anchor,1788012847516111.000,283711.990283,1132,1132,-0.080979,1
2297,2297,timestamp_inferred,1788012847549537.000,283716.048850,1132,1133,-0.080979,1
2298,2298,camera_timecode_anchor,1788012847582963.000,283720.107417,1133,1133,0.895142,1
2299,2299,timestamp_inferred,1788012847616390.000,283723.967310,1133,1134,0.895142,1
2300,2300,camera_timecode_anchor,1788012847649817.000,283727.827202,1134,1134,-1.439983,0
2301,2301,camera_timecode_anchor,1788012847683237.000,283735.375643,1135,1135,3.130359,1
2302,2302,timestamp_inferred,1788012847716659.000,283739.132263,1135,1136,3.130359,1
2303,2303,camera_timecode_anchor,1788012847750081.000,283742.888883,1136,1136,-0.925975,1
2304,2304,timestamp_inferred,1788012847783507.000,283746.940228,1136,1137,-0.925975,1
2305,2305,camera_timecode_anchor,1788012847816933.000,283750.991574,1137,1137,-0.070219,0
2306,2306,timestamp_inferred,1788012847850362.500,283755.192898,1137,1138,-0.070219,0
2307,2307,camera_timecode_anchor,1788012847883792.000,283759.394221,1138,1138,3.285179,1
2308,2308,timestamp_inferred,1788012847917215.500,283763.396931,1138,1139,3.285179,1
2309,2309,camera_timecode_anchor,1788012847950639.000,283767.399640,1139,1139,3.330334,0
2310,2310,timestamp_inferred,1788012847984063.250,283770.170551,1139,1140,3.330334,0
2311,2311,timestamp_inferred,1788012848017487.750,283772.941462,1139,1140,-2.396887,1
2312,2312,camera_timecode_anchor,1788012848050912.000,283775.712374,1140,1140,-2.396887,1
2313,2313,timestamp_inferred,1788012848084338.000,283779.732791,1140,1141,-2.396887,1
2314,2314,camera_timecode_anchor,1788012848117764.000,283783.753208,1141,1141,-2.056599,1
2315,2315,timestamp_inferred,1788012848151189.500,283787.833962,1141,1142,-2.056599,1
2316,2316,camera_timecode_anchor,1788012848184615.000,283791.914716,1142,1142,-0.710701,0
2317,2317,timestamp_inferred,1788012848218045.500,283796.108179,1142,1143,-0.710701,0
2318,2318,camera_timecode_anchor,1788012848251476.000,283800.301642,1143,1143,2.513680,1
2319,2319,timestamp_inferred,1788012848284900.500,283804.161349,1143,1144,2.513680,1
2320,2320,camera_timecode_anchor,1788012848318325.000,283808.021056,1144,1144,0.175467,0
2321,2321,timestamp_inferred,1788012848351750.500,283812.003093,1144,1145,0.175467,0
2322,2322,camera_timecode_anchor,1788012848385176.000,283815.985130,1145,1145,-0.123917,1
2323,2323,timestamp_inferred,1788012848418608.000,283820.037395,1145,1146,-0.123917,1
2324,2324,camera_timecode_anchor,1788012848452040.000,283824.089660,1146,1146,0.747165,1
2325,2325,timestamp_inferred,1788012848485465.000,283828.174762,1146,1147,0.747165,1
2326,2326,camera_timecode_anchor,1788012848518890.000,283832.259864,1147,1147,2.165537,0
2327,2327,timestamp_inferred,1788012848552320.500,283836.279284,1147,1148,2.165537,0
2328,2328,camera_timecode_anchor,1788012848585751.000,283840.298704,1148,1148,2.489197,0
2329,2329,timestamp_inferred,1788012848619172.000,283844.340513,1148,1149,2.489197,0
2330,2330,camera_timecode_anchor,1788012848652593.000,283848.382322,1149,1149,3.186018,1
2331,2331,timestamp_inferred,1788012848686019.500,283852.525782,1149,1150,3.186018,1
2332,2332,camera_timecode_anchor,1788012848719446.000,283856.669241,1150,1150,-2.756326,1
2333,2333,timestamp_inferred,1788012848752867.500,283860.769125,1150,1151,-2.756326,1
2334,2334,camera_timecode_anchor,1788012848786289.000,283864.869008,1151,1151,-1.091596,1
2335,2335,timestamp_inferred,1788012848819716.000,283868.937484,1151,1152,-1.091596,1
2336,2336,camera_timecode_anchor,1788012848853143.000,283873.005959,1152,1152,0.049658,1
2337,2337,timestamp_inferred,1788012848886567.500,283876.990542,1152,1153,0.049658,1
2338,2338,camera_timecode_anchor,1788012848919992.000,283880.975126,1153,1153,-0.207286,0
2339,2339,timestamp_inferred,1788012848953418.000,283885.027732,1153,1154,-0.207286,0
2340,2340,camera_timecode_anchor,1788012848986844.000,283889.080339,1154,1154,0.669490,1
2341,2341,timestamp_inferred,1788012849020271.000,283893.075812,1154,1155,0.669490,1
2342,2342,camera_timecode_anchor,1788012849053698.000,283897.071286,1155,1155,0.594046,1
2343,2343,timestamp_inferred,1788012849087127.500,283901.086665,1155,1156,0.594046,1
2344,2344,camera_timecode_anchor,1788012849120557.000,283905.102045,1156,1156,0.850377,1
2345,2345,timestamp_inferred,1788012849153981.500,283909.176388,1156,1157,0.850377,1
2346,2346,camera_timecode_anchor,1788012849187406.000,283913.250731,1157,1157,2.089427,1
2347,2347,timestamp_inferred,1788012849220836.000,283917.279577,1157,1158,2.089427,1
2348,2348,camera_timecode_anchor,1788012849254266.000,283921.308423,1158,1158,2.570190,0
2349,2349,timestamp_inferred,1788012849287693.000,283925.317900,1158,1159,2.570190,0
2350,2350,camera_timecode_anchor,1788012849321120.000,283929.327377,1159,1159,2.728143,1
2351,2351,timestamp_inferred,1788012849354544.000,283933.343660,1159,1160,2.728143,1
2352,2352,camera_timecode_anchor,1788012849387968.000,283937.359944,1160,1160,2.999531,1
2353,2353,timestamp_inferred,1788012849421395.500,283941.178175,1160,1161,2.999531,1
2354,2354,camera_timecode_anchor,1788012849454823.000,283944.996405,1161,1161,-0.029955,1
2355,2355,timestamp_inferred,1788012849488248.000,283949.042765,1161,1162,-0.029955,1
2356,2356,camera_timecode_anchor,1788012849521673.000,283953.089124,1162,1162,0.742702,1
2357,2357,timestamp_inferred,1788012849555099.500,283957.161148,1162,1163,0.742702,1
2358,2358,camera_timecode_anchor,1788012849588526.000,283961.233172,1163,1163,1.943103,1
2359,2359,timestamp_inferred,1788012849621953.500,283965.266593,1163,1164,1.943103,1
2360,2360,camera_timecode_anchor,1788012849655381.000,283969.300013,1164,1164,2.500109,1
2361,2361,timestamp_inferred,1788012849688806.000,283973.342580,1164,1165,2.500109,1
2362,2362,camera_timecode_anchor,1788012849722231.000,283977.385147,1165,1165,3.209561,1
2363,2363,timestamp_inferred,1788012849755655.000,283981.410548,1165,1166,3.209561,1
2364,2364,camera_timecode_anchor,1788012849789079.000,283985.435949,1166,1166,3.632908,1
2365,2365,timestamp_inferred,1788012849822511.000,283989.551951,1166,1167,3.632908,1
2366,2366,camera_timecode_anchor,1788012849855943.000,283993.667953,1167,1167,-2.767057,0
2367,2367,timestamp_inferred,1788012849889368.500,283997.673917,1167,1168,-2.767057,0
2368,2368,camera_timecode_anchor,1788012849922794.000,284001.679880,1168,1168,-2.667665,1
2369,2369,timestamp_inferred,1788012849956219.000,284005.757836,1168,1169,-2.667665,1
2370,2370,camera_timecode_anchor,1788012849989644.000,284009.835792,1169,1169,-1.368403,1
2371,2371,timestamp_inferred,1788012850023073.500,284013.909502,1169,1170,-1.368403,1
2372,2372,camera_timecode_anchor,1788012850056503.000,284017.983212,1170,1170,-0.139902,1
2373,2373,timestamp_inferred,1788012850089929.000,284021.835368,1170,1171,-0.139902,1
2374,2374,camera_timecode_anchor,1788012850123355.000,284025.687524,1171,1171,-2.603968,1
2375,2375,timestamp_inferred,1788012850156781.000,284029.805874,1171,1172,-2.603968,1
2376,2376,camera_timecode_anchor,1788012850190207.000,284033.924224,1172,1172,-0.631467,0
2377,2377,timestamp_inferred,1788012850223633.500,284037.884899,1172,1173,-0.631467,0
2378,2378,camera_timecode_anchor,1788012850257060.000,284041.845575,1173,1173,-1.286877,1
2379,2379,timestamp_inferred,1788012850290482.000,284045.964680,1173,1174,-1.286877,1
2380,2380,camera_timecode_anchor,1788012850323904.000,284050.083786,1174,1174,0.698215,1
2381,2381,timestamp_inferred,1788012850357329.000,284054.682610,1174,1175,0.698215,1
2382,2382,camera_timecode_anchor,1788012850390754.000,284059.281434,1175,1175,2.345287,1
2383,2383,timestamp_inferred,1788012850424176.750,284062.398842,1175,1176,2.345287,1
2384,2384,timestamp_inferred,1788012850457599.250,284065.516249,1175,1176,-3.052860,1
2385,2385,camera_timecode_anchor,1788012850491022.000,284068.633657,1176,1176,-3.052860,1
2386,2386,timestamp_inferred,1788012850524448.500,284072.679342,1176,1177,-3.052860,1
2387,2387,camera_timecode_anchor,1788012850557875.000,284076.725028,1177,1177,-2.291433,1
2388,2388,camera_timecode_anchor,1788012850591296.000,284084.740464,1178,1178,-2.162800,1
2389,2389,timestamp_inferred,1788012850624718.000,284088.668511,1178,1179,-2.162800,1
2390,2390,camera_timecode_anchor,1788012850658140.000,284092.596558,1179,1179,-3.362013,1
2391,2391,timestamp_inferred,1788012850691563.500,284096.398935,1179,1180,-3.362013,1
2392,2392,camera_timecode_anchor,1788012850724987.000,284100.201311,1180,1180,1.677595,1
2393,2393,timestamp_inferred,1788012850758408.000,284104.279092,1180,1181,1.677595,1
2394,2394,camera_timecode_anchor,1788012850791829.000,284108.356872,1181,1181,2.973936,0
2395,2395,timestamp_inferred,1788012850825254.000,284111.084729,1181,1182,2.973936,0
2396,2396,timestamp_inferred,1788012850858679.000,284113.812586,1181,1182,-3.829637,1
2397,2397,camera_timecode_anchor,1788012850892104.000,284116.540444,1182,1182,-3.829637,1
2398,2398,timestamp_inferred,1788012850925526.000,284120.861845,1182,1183,-3.829637,1
2399,2399,camera_timecode_anchor,1788012850958948.000,284125.183246,1183,1183,1.527049,1
2400,2400,timestamp_inferred,1788012850992370.500,284130.472502,1183,1184,1.527049,1
2401,2401,camera_timecode_anchor,1788012851025793.000,284135.761757,1184,1184,-1.985356,1
2402,2402,timestamp_inferred,1788012851059217.750,284139.027651,1184,1185,-1.985356,1
2403,2403,timestamp_inferred,1788012851092642.250,284142.293545,1184,1185,-3.671342,1
2404,2404,camera_timecode_anchor,1788012851126067.000,284145.559439,1185,1185,-3.671342,1
2405,2405,timestamp_inferred,1788012851159489.000,284149.376401,1185,1186,-3.671342,1
2406,2406,camera_timecode_anchor,1788012851192911.000,284153.193363,1186,1186,1.611357,1
2407,2407,timestamp_inferred,1788012851226332.500,284157.059105,1186,1187,1.611357,1
2408,2408,camera_timecode_anchor,1788012851259754.000,284160.924848,1187,1187,-0.626267,1
2409,2409,timestamp_inferred,1788012851293177.500,284164.987617,1187,1188,-0.626267,1
2410,2410,camera_timecode_anchor,1788012851326601.000,284169.050385,1188,1188,0.419876,1
2411,2411,timestamp_inferred,1788012851360022.000,284173.064895,1188,1189,0.419876,1
2412,2412,camera_timecode_anchor,1788012851393443.000,284177.079405,1189,1189,0.661711,1
2413,2413,camera_timecode_anchor,1788012851426868.000,284185.224945,1190,1190,1.874540,1
2414,2414,timestamp_inferred,1788012851460289.750,284187.851373,1190,1191,1.874540,1
2415,2415,timestamp_inferred,1788012851493711.250,284190.477801,1190,1191,0.868572,1
2416,2416,camera_timecode_anchor,1788012851527133.000,284193.104229,1191,1191,0.868572,1
2417,2417,timestamp_inferred,1788012851560555.000,284197.201747,1191,1192,0.868572,1
2418,2418,camera_timecode_anchor,1788012851593977.000,284201.299266,1192,1192,2.493882,1
